property_id,city,district,property_type,built_up_area_sqft,price_inr,price_per_sqft_inr,bedrooms,bathrooms,age_years,facing,amenities,amenities_count,walkability_score,monthly_rental_estimate_inr,annual_rental_yield_pct,price_category,estimated_roi_5yr_pct,listing_date,days_on_market,status,registration_days,is_gated_community,has_maintenance_fee,monthly_maintenance_inr
PROP00132,Hyderabad,Madhapur,Villa,6394,12000000,1876,5,3,18,South-West,Pool; Security; Library; Playground; Elevator; Gym; Concierge; AC,8,9,42245,4.22,Premium,46.12,2026-03-19,62,Available,74,True,True,24000
PROP00133,Bangalore,Jayanagar,Independent House,3642,30000000,8237,4,2,11,South-West,Security; Pool; Gym; Parking,4,9,78193,3.13,Luxury,40.64,2024-05-15,255,Rented,49,False,False,60000
PROP00134,Pune,Camp,Villa,5012,15000000,2992,4,3,24,North,Elevator; Pool; Garden,3,6,59073,4.73,Premium,48.63,2025-09-06,77,Available,128,True,True,0
PROP00135,Bangalore,Indiranagar,Villa,5409,30000000,5546,5,3,26,North,Elevator; Playground; Pool,3,4,115216,4.61,Luxury,48.04,2026-03-28,145,Rented,149,False,False,60000
PROP00136,Hyderabad,Banjara Hills,Apartment,1911,12000000,6279,2,2,18,North-West,Elevator; Garden; Concierge; Parking; Security,5,5,45517,4.55,Premium,47.76,2024-11-01,4,Sold,68,False,True,24000
PROP00137,Hyderabad,HITEC City,Apartment,1772,12000000,6772,1,2,27,East,Security; Pool; Garden; Elevator; AC; Concierge; Library; Gym,8,8,31860,3.19,Premium,40.93,2025-09-19,359,Rented,135,False,False,24000
PROP00138,Hyderabad,Jubilee Hills,Penthouse,4093,12000000,2931,6,4,2,North-East,Elevator; Gym; Library; Playground; Pool; Concierge; Parking,7,9,48520,4.85,Premium,49.26,2025-04-07,163,Sold,113,False,False,24000
PROP00139,Mumbai,Bandra,Villa,6789,50000000,7364,3,1,3,South,Concierge; Elevator; Playground; Garden,4,7,205386,4.93,Luxury,49.65,2025-10-14,62,Available,97,True,True,0
PROP00140,Chennai,T Nagar,Penthouse,3330,10000000,3003,4,3,4,North,Garden; Playground; Library,3,7,29336,3.52,Premium,42.6,2025-11-17,285,Available,145,True,True,0
PROP00141,Mumbai,Bandra,Apartment,448,50000000,111607,1,1,4,North-East,Library; Playground; Pool; Security,4,9,131248,3.15,Luxury,40.75,2026-03-09,66,Available,143,True,False,100000
PROP00142,Mumbai,Dadar,Apartment,1088,50000000,45955,4,3,15,South-East,Library; Elevator; Parking,3,5,140595,3.37,Luxury,41.87,2025-08-01,315,Available,38,True,False,0
PROP00143,Pune,Camp,Studio,281,15000000,53380,0,2,12,North,Library; Garden; AC; Playground,4,10,57047,4.56,Premium,47.82,2025-05-12,177,Available,154,False,False,0
PROP00144,Bangalore,Whitefield,Independent House,3945,30000000,7604,3,1,28,West,Gym; Concierge; Playground; Library; Security,5,8,80006,3.2,Luxury,41.0,2024-07-11,113,Available,44,False,False,60000
PROP00145,Bangalore,Koramangala,Penthouse,5605,30000000,5352,6,4,29,East,Gym; Playground; Parking; Security; Pool; Garden; Concierge,7,4,79512,3.18,Luxury,40.9,2025-09-18,245,Sold,164,True,False,60000
PROP00146,Bangalore,Indiranagar,Villa,4650,30000000,6451,3,1,4,South-East,Parking; Pool; Playground; Gym; Elevator; Garden; Library,7,7,81822,3.27,Luxury,41.36,2025-12-04,333,Sold,154,False,True,0
PROP00147,Bangalore,HSR Layout,Penthouse,9672,30000000,3101,4,3,9,North,Security; Parking; AC; Playground; Gym; Elevator; Garden; Concierge,8,8,90910,3.64,Luxury,43.18,2024-08-26,255,Available,56,True,False,60000
PROP00148,Bangalore,Indiranagar,Independent House,2187,30000000,13717,2,2,14,South,Security; Garden; AC,3,7,114351,4.57,Luxury,47.87,2026-05-13,86,Available,137,False,False,0
PROP00149,Delhi,Rohini,Studio,301,30567155,101552,1,1,5,South,Pool; Gym; Security; AC; Parking; Playground,6,4,85083,3.34,Luxury,41.7,2025-04-25,48,Available,170,False,False,61134
PROP00150,Pune,Kondhwa,Villa,6975,15000000,2150,6,3,1,South-West,Playground; Garden; AC,3,6,55550,4.44,Premium,47.22,2024-11-07,122,Available,106,True,True,0
PROP00151,Hyderabad,Kondapur,Studio,328,12000000,36585,0,2,0,West,Pool; Security; Concierge; Elevator; Gym; Playground,6,4,35836,3.58,Premium,42.92,2026-02-20,204,Available,108,False,False,0
PROP00152,Mumbai,Navi Mumbai,Penthouse,6174,50000000,8098,4,3,28,North-West,Playground; Parking; Concierge; Gym; AC; Garden,6,10,194756,4.67,Luxury,48.37,2024-10-14,44,Available,54,False,False,100000
PROP00153,Hyderabad,Jubilee Hills,Studio,517,12000000,23210,1,2,18,North,Concierge; Security; Pool; Garden,4,8,48009,4.8,Premium,49.0,2024-10-06,62,Sold,67,False,True,24000
PROP00154,Bangalore,Koramangala,Villa,2349,30000000,12771,6,3,21,South,Garden; Parking; Security; AC; Playground; Gym,6,8,94867,3.79,Luxury,43.97,2025-06-15,7,Rented,147,False,True,0
PROP00155,Bangalore,Koramangala,Penthouse,7816,30000000,3838,6,3,29,South-East,Elevator; Pool; Security,3,8,88206,3.53,Luxury,42.64,2024-07-13,20,Available,151,True,False,0
PROP00156,Bangalore,Marathahalli,Penthouse,8577,30000000,3497,6,4,1,South-East,Playground; Garden; Gym; Elevator; AC; Parking,6,10,115869,4.63,Luxury,48.17,2025-07-08,357,Available,155,True,True,60000
PROP00157,Delhi,Pitampura,Studio,414,40000000,96618,1,2,19,East,Pool; Garden; Concierge; Elevator; AC; Playground; Parking; Gym,8,10,147304,4.42,Luxury,47.1,2025-03-27,292,Available,164,True,True,80000
PROP00158,Bangalore,Whitefield,Villa,2270,30000000,13215,6,3,29,South-West,Garden; Security; Playground; Library; Elevator,5,7,81193,3.25,Luxury,41.24,2026-04-13,91,Available,144,False,False,0
PROP00159,Bangalore,Indiranagar,Apartment,1567,30000000,19144,1,2,1,West,Elevator; Garden; AC; Playground,4,10,88454,3.54,Luxury,42.69,2025-03-21,243,Available,32,True,True,60000
PROP00160,Bangalore,Indiranagar,Penthouse,9595,30000000,3126,5,3,13,South-West,Playground; Concierge; Security; Pool; Garden; Parking,6,10,75367,3.01,Luxury,40.07,2024-07-05,288,Rented,125,False,False,60000
PROP00161,Pune,Baner,Independent House,2632,15000000,5699,4,3,8,South-East,Security; Garden; Parking; Elevator; Pool; Gym; AC; Concierge,8,6,55532,4.44,Premium,47.21,2024-07-12,215,Available,96,False,False,30000
PROP00162,Hyderabad,Gachibowli,Penthouse,9684,12000000,1239,4,3,23,East,Garden; AC; Concierge; Playground; Parking; Security; Library; Gym,8,8,39415,3.94,Premium,44.71,2025-08-23,349,Sold,76,False,True,24000
PROP00163,Delhi,Gurgaon,Independent House,3222,40000000,12414,4,3,8,North-West,Security; Concierge; Pool; Garden; Gym; Elevator; Playground,7,6,133365,4.0,Luxury,45.0,2024-06-16,28,Available,135,True,True,80000
PROP00164,Delhi,Dwarka,Penthouse,6748,40000000,5927,4,3,27,North,Parking; Pool; Concierge; Elevator; Playground; AC; Library; Garden,8,5,118235,3.55,Luxury,42.74,2025-11-23,46,Available,155,True,False,0
PROP00165,Pune,Viman Nagar,Studio,446,15000000,33632,0,1,17,West,Playground; Gym; Elevator; Library,4,6,37603,3.01,Premium,40.04,2025-09-02,67,Available,109,True,False,0
PROP00166,Bangalore,Whitefield,Apartment,1621,30000000,18507,3,2,23,North-West,Elevator; AC; Playground; Garden; Concierge; Pool; Parking,7,5,84421,3.38,Luxury,41.88,2025-03-27,109,Available,63,True,True,60000
PROP00167,Delhi,Pitampura,Apartment,1936,40000000,20661,3,1,19,South,Pool; Gym; AC,3,9,125350,3.76,Luxury,43.8,2024-10-31,106,Available,69,True,False,0
PROP00168,Chennai,Anna Nagar,Penthouse,5211,10000000,1919,6,3,13,South,AC; Pool; Security,3,6,33295,4.0,Premium,44.98,2024-08-29,104,Available,163,False,False,0
PROP00169,Bangalore,Whitefield,Penthouse,7066,30000000,4245,4,3,10,North-West,Gym; Elevator; Pool; AC,4,9,79504,3.18,Luxury,40.9,2024-12-07,132,Available,55,True,False,0
PROP00170,Delhi,Dwarka,Apartment,808,40000000,49504,2,1,27,South,Playground; Elevator; Library; AC; Gym,5,9,159352,4.78,Luxury,48.9,2026-05-05,169,Rented,73,False,False,0
PROP00171,Chennai,Anna Nagar,Independent House,4838,10000000,2066,4,2,3,South-West,Library; Concierge; Security; Elevator; Garden; Playground,6,9,38281,4.59,Premium,47.97,2026-01-19,82,Available,45,True,False,0
PROP00172,Hyderabad,Gachibowli,Studio,342,12000000,35087,1,2,19,South,Parking; Concierge; AC,3,6,38813,3.88,Premium,44.41,2026-03-11,361,Available,33,True,False,24000
PROP00173,Pune,Kondhwa,Villa,5947,15000000,2522,5,3,4,North-West,Elevator; Gym; AC; Playground; Pool; Security; Garden,7,6,39371,3.15,Premium,40.75,2024-12-27,26,Available,101,True,False,0
PROP00174,Bangalore,Whitefield,Studio,477,30000000,62893,1,1,27,South,Concierge; Playground; Pool; Garden; AC; Gym,6,4,76791,3.07,Luxury,40.36,2024-10-29,261,Available,107,True,False,0
PROP00175,Delhi,South Delhi,Villa,5722,40000000,6990,5,3,22,South-East,Playground; Concierge; Pool; Gym; Elevator; AC; Library; Security,8,6,164295,4.93,Luxury,49.64,2025-07-20,24,Available,57,True,False,80000
PROP00176,Chennai,T Nagar,Studio,304,10000000,32894,1,1,6,West,Library; Garden; Concierge,3,9,26796,3.22,Premium,41.08,2025-03-16,64,Available,180,False,False,20000
PROP00177,Pune,Baner,Penthouse,9031,15000000,1660,4,3,26,South,Concierge; AC; Parking; Playground; Security; Pool; Library,7,7,52513,4.2,Premium,46.01,2025-06-19,312,Available,137,True,False,0
PROP00178,Delhi,Noida,Studio,318,33863478,106488,0,2,19,West,AC; Security; Playground; Concierge; Library; Elevator; Pool; Gym,8,5,101058,3.58,Luxury,42.91,2025-05-26,258,Rented,75,False,True,0
PROP00179,Hyderabad,Banjara Hills,Penthouse,7674,12000000,1563,6,4,21,South-West,AC; Security; Library; Concierge; Gym; Elevator; Playground; Garden,8,10,43405,4.34,Premium,46.7,2025-10-22,147,Available,71,False,True,24000
PROP00180,Chennai,Besant Nagar,Villa,6433,10000000,1554,3,2,26,South-West,Pool; AC; Garden; Playground; Library; Security,6,9,38071,4.57,Premium,47.84,2024-06-01,196,Available,42,False,False,0
PROP00181,Hyderabad,Jubilee Hills,Apartment,1429,12000000,8397,2,2,26,West,Playground; AC; Garden; Library,4,5,33548,3.35,Premium,41.77,2024-06-14,62,Available,161,False,True,0
PROP00182,Delhi,Rohini,Independent House,2032,40000000,19685,3,2,0,North,Concierge; Parking; Gym; Pool; AC,5,10,141691,4.25,Luxury,46.25,2024-07-06,282,Available,176,False,True,0
PROP00183,Hyderabad,Madhapur,Villa,6264,12000000,1915,3,1,13,South-East,AC; Library; Pool; Parking; Concierge; Playground; Elevator,7,8,34368,3.44,Premium,42.18,2024-08-19,59,Available,32,False,False,24000
PROP00184,Chennai,Kilpauk,Penthouse,4997,10000000,2001,4,3,12,North,Library; Security; AC,3,8,38701,4.64,Premium,48.22,2025-04-26,250,Available,144,True,False,20000
PROP00185,Delhi,Rohini,Apartment,793,40000000,50441,2,1,20,South,Garden; Elevator; Library,3,4,155249,4.66,Luxury,48.29,2025-02-23,13,Sold,69,False,False,80000
PROP00186,Mumbai,South Mumbai,Apartment,1129,50000000,44286,3,1,18,South-West,Security; Library; AC; Garden,4,4,126407,3.03,Luxury,40.17,2024-06-24,300,Available,46,True,True,0
PROP00187,Hyderabad,Jubilee Hills,Independent House,4723,12000000,2540,4,2,9,West,Library; Elevator; Gym; Garden; Pool; Security,6,9,37819,3.78,Premium,43.91,2024-11-02,153,Available,66,False,True,24000
PROP00188,Mumbai,South Mumbai,Apartment,2745,50000000,18214,4,2,9,East,Playground; Garden; Library; Elevator,4,5,143398,3.44,Luxury,42.21,2025-08-29,28,Available,175,False,True,0
PROP00189,Chennai,Anna Nagar,Independent House,1902,10000000,5257,3,2,30,South,Playground; Parking; Garden; Gym; AC,5,9,30296,3.64,Premium,43.18,2025-02-07,356,Available,108,True,False,0
PROP00190,Pune,Hinjewadi,Apartment,1682,15000000,8917,2,1,22,North-West,Library; Security; Playground; Pool; Concierge; Parking; Garden; Elevator,8,9,45136,3.61,Premium,43.05,2024-10-27,144,Available,50,True,True,0
PROP00191,Chennai,T Nagar,Apartment,708,10000000,14124,1,1,26,East,Elevator; Library; Garden; Gym; Security; Parking; Concierge,7,6,28721,3.45,Premium,42.23,2024-09-18,238,Sold,64,True,False,0
PROP00192,Hyderabad,Jubilee Hills,Villa,7030,12000000,1706,4,2,14,North,Parking; Elevator; Concierge; AC,4,5,39752,3.98,Premium,44.88,2026-03-11,343,Available,40,True,False,0
PROP00193,Pune,Viman Nagar,Apartment,563,15000000,26642,3,1,22,South,Security; Elevator; Parking; Garden; Playground; Library; Concierge,7,6,46908,3.75,Premium,43.76,2025-09-28,250,Available,118,False,True,30000
PROP00194,Pune,Hinjewadi,Villa,2631,15000000,5701,5,2,4,West,Parking; Playground; Pool; AC,4,7,45755,3.66,Premium,43.3,2026-01-18,108,Available,152,True,False,30000
PROP00195,Bangalore,Whitefield,Villa,6698,30000000,4478,4,2,20,North,Gym; Parking; Elevator; Pool; AC; Library; Garden,7,5,111398,4.46,Luxury,47.28,2025-07-28,311,Rented,144,False,False,60000
PROP00196,Bangalore,Jayanagar,Penthouse,4169,30000000,7195,6,3,19,South,AC; Security; Parking; Playground; Library; Concierge; Garden; Elevator,8,8,94273,3.77,Luxury,43.85,2026-01-23,351,Available,159,False,True,60000
PROP00197,Bangalore,Jayanagar,Penthouse,7913,30000000,3791,4,2,2,South-West,Parking; AC; Gym; Library; Playground; Garden,6,10,77171,3.09,Luxury,40.43,2024-11-18,196,Available,153,False,True,0
PROP00198,Bangalore,Indiranagar,Studio,369,30000000,81300,0,2,19,North,Library; Security; Garden; Gym; Playground; Elevator; AC,7,4,85270,3.41,Luxury,42.05,2025-06-25,219,Available,69,False,False,0
PROP00199,Hyderabad,HITEC City,Penthouse,5257,12000000,2282,6,4,24,South-East,Library; AC; Concierge; Pool,4,10,39675,3.97,Premium,44.84,2025-07-04,71,Available,131,True,True,0
PROP00200,Chennai,Velachery,Apartment,1278,10000000,7824,4,3,25,East,Elevator; Gym; Parking; Garden; Playground; AC; Security,7,5,35004,4.2,Premium,46.0,2026-02-13,41,Available,124,True,False,0
PROP00201,Hyderabad,Gachibowli,Penthouse,5346,12000000,2244,6,3,30,North-East,Concierge; Elevator; Gym; Pool,4,5,45679,4.57,Premium,47.84,2024-12-08,346,Available,73,True,False,24000
PROP00202,Chennai,Anna Nagar,Villa,2711,10000000,3688,5,3,11,North-East,Library; Elevator; Garden; Security; Gym; Playground; AC; Parking,8,10,34318,4.12,Premium,45.59,2024-09-25,116,Available,100,True,False,0
PROP00203,Hyderabad,Jubilee Hills,Independent House,2216,12000000,5415,5,2,17,South,AC; Security; Playground,3,8,49134,4.91,Premium,49.57,2024-11-10,356,Sold,94,False,False,0
PROP00204,Bangalore,Indiranagar,Studio,598,30000000,50167,1,1,15,West,Security; Pool; Library,3,6,86496,3.46,Luxury,42.3,2025-06-25,275,Available,162,True,False,60000
PROP00205,Delhi,South Delhi,Studio,594,40000000,67340,1,1,17,North-East,Concierge; Playground; AC; Pool,4,5,149743,4.49,Luxury,47.46,2025-11-01,124,Available,90,False,True,80000
PROP00206,Bangalore,Koramangala,Penthouse,5916,30000000,5070,4,2,3,North-West,Concierge; Gym; AC,3,7,90770,3.63,Luxury,43.15,2024-10-03,262,Rented,76,False,False,60000
PROP00207,Hyderabad,Madhapur,Apartment,2553,12000000,4700,4,3,30,South,Gym; AC; Playground; Garden; Concierge; Pool; Library,7,9,39201,3.92,Premium,44.6,2024-06-08,195,Available,83,True,False,0
PROP00208,Hyderabad,HITEC City,Villa,6493,12000000,1848,5,2,8,West,Elevator; Playground; AC; Pool; Garden; Concierge,6,6,45043,4.5,Premium,47.52,2025-05-06,93,Rented,145,True,True,24000
PROP00209,Chennai,Besant Nagar,Villa,6549,10000000,1526,6,4,6,South-West,Parking; Concierge; Gym; Pool,4,9,41592,4.99,Premium,49.96,2024-08-07,250,Available,110,False,False,20000
PROP00210,Pune,Baner,Villa,2491,15000000,6021,4,3,15,North,Pool; Concierge; Playground; Parking; Library; AC; Security; Elevator,8,5,46277,3.7,Premium,43.51,2024-06-18,295,Rented,177,True,False,0
PROP00211,Delhi,Pitampura,Penthouse,6993,40000000,5720,6,4,28,East,Library; Security; Concierge,3,8,142705,4.28,Luxury,46.41,2025-06-03,208,Available,176,True,True,80000
PROP00212,Delhi,Gurgaon,Independent House,2797,40000000,14301,4,3,19,East,Library; Security; Concierge; Elevator; Parking; AC; Garden; Pool,8,9,101540,3.05,Luxury,40.23,2025-09-16,108,Sold,50,True,False,80000
PROP00213,Mumbai,South Mumbai,Studio,530,50000000,94339,0,1,24,South,AC; Pool; Elevator; Parking; Security; Concierge,6,9,198789,4.77,Luxury,48.85,2025-07-02,227,Available,102,True,True,100000
PROP00214,Mumbai,South Mumbai,Independent House,2832,50000000,17655,5,3,27,North-West,Security; AC; Concierge; Pool; Playground; Elevator; Library,7,9,177987,4.27,Luxury,46.36,2024-10-14,159,Available,166,False,False,100000
PROP00215,Mumbai,Dadar,Independent House,2998,50000000,16677,5,3,4,North-West,Gym; Elevator; Parking; Concierge; Library,5,7,182314,4.38,Luxury,46.88,2024-12-27,5,Rented,106,False,False,100000
PROP00216,Mumbai,Borivali,Independent House,2272,50000000,22007,5,3,12,North-East,Parking; Library; AC; Pool,4,8,177110,4.25,Luxury,46.25,2024-12-01,146,Sold,99,False,False,100000
PROP00217,Mumbai,Bandra,Villa,4372,50000000,11436,3,2,19,North,Security; Concierge; Garden; Parking; Gym; Pool,6,5,126844,3.04,Luxury,40.22,2026-01-30,5,Available,142,True,True,100000
PROP00218,Mumbai,Dadar,Villa,4800,50000000,10416,6,4,25,North,Playground; Concierge; Gym; Parking; AC; Pool,6,5,157701,3.78,Luxury,43.92,2024-11-04,196,Available,94,True,True,100000
PROP00219,Pune,Viman Nagar,Villa,2274,15000000,6596,4,3,23,South-West,AC; Garden; Concierge,3,9,45302,3.62,Premium,43.12,2025-06-18,282,Available,40,True,False,0
PROP00220,Chennai,Besant Nagar,Villa,4952,10000000,2019,3,1,3,North-East,Library; Playground; Gym; Pool,4,4,31596,3.79,Premium,43.96,2025-09-08,354,Available,178,False,True,0
PROP00221,Mumbai,Bandra,Villa,6095,50000000,8203,3,2,29,North-West,Gym; Elevator; Playground; Concierge; Pool; Security; AC; Garden,8,10,206806,4.96,Luxury,49.82,2024-07-23,99,Sold,142,True,False,0
PROP00222,Chennai,Velachery,Independent House,1661,10000000,6020,5,3,17,South-East,AC; Concierge; Garden; Security; Pool,5,8,32806,3.94,Premium,44.68,2024-09-08,36,Rented,71,True,False,0
PROP00223,Delhi,Rohini,Independent House,3359,40000000,11908,2,2,23,South,Gym; Playground; Garden; Parking,4,9,135930,4.08,Luxury,45.39,2025-04-13,283,Available,157,True,False,0
PROP00224,Pune,Kondhwa,Independent House,1952,15000000,7684,2,1,1,North-West,Parking; Gym; Garden; AC,4,9,38295,3.06,Premium,40.32,2024-07-26,270,Sold,155,False,True,0
PROP00225,Bangalore,Marathahalli,Apartment,453,30000000,66225,2,2,29,South-West,Concierge; Gym; Playground,3,6,114712,4.59,Luxury,47.94,2026-03-16,21,Sold,165,True,False,60000
PROP00226,Bangalore,Marathahalli,Apartment,814,30000000,36855,2,2,6,South-West,AC; Garden; Parking; Security,4,7,113314,4.53,Luxury,47.66,2024-10-01,54,Available,139,True,True,0
PROP00227,Hyderabad,HITEC City,Villa,6373,12000000,1882,6,4,28,South-West,AC; Playground; Elevator; Garden; Concierge,5,5,36469,3.65,Premium,43.23,2025-09-10,282,Available,126,False,False,0
PROP00228,Pune,Viman Nagar,Apartment,541,15000000,27726,3,1,16,West,Security; Gym; Elevator; Pool,4,8,38042,3.04,Premium,40.22,2024-06-07,285,Sold,160,True,True,30000
PROP00229,Pune,Magarpatta,Villa,3133,15000000,4787,5,3,28,West,Garden; Elevator; Security; Library; Parking; Gym; AC,7,10,55589,4.45,Premium,47.24,2025-01-05,49,Available,177,False,True,0
PROP00230,Mumbai,South Mumbai,Independent House,2925,50000000,17094,5,3,29,North,Garden; Gym; Library,3,6,128431,3.08,Luxury,40.41,2024-11-08,358,Available,158,True,True,100000
PROP00231,Chennai,T Nagar,Studio,478,10000000,20920,0,1,13,North-West,Library; Parking; AC; Concierge; Gym,5,7,25821,3.1,Premium,40.49,2025-04-01,223,Available,158,True,True,0
PROP00232,Hyderabad,Madhapur,Studio,452,12000000,26548,0,1,7,South,Security; Library; Playground,3,6,38271,3.83,Premium,44.14,2025-05-05,305,Available,118,True,False,24000
PROP00233,Delhi,Rohini,Studio,569,40000000,70298,0,2,1,South,Garden; Playground; Parking; Library,4,10,103635,3.11,Luxury,40.55,2024-08-17,8,Rented,103,False,True,0
PROP00234,Pune,Viman Nagar,Apartment,1759,15000000,8527,2,1,6,South-West,AC; Security; Concierge; Elevator; Playground; Pool; Gym,7,4,54088,4.33,Premium,46.64,2026-03-31,103,Available,102,False,True,0
PROP00235,Chennai,Anna Nagar,Apartment,1991,10000000,5022,3,2,27,West,Gym; Security; Library,3,6,33475,4.02,Premium,45.08,2024-05-18,306,Available,154,True,True,20000
PROP00236,Hyderabad,Banjara Hills,Penthouse,8836,12000000,1358,4,2,7,South-East,Security; Playground; Concierge; Garden; AC; Pool; Gym,7,8,37107,3.71,Premium,43.55,2025-07-09,32,Available,100,False,False,24000
PROP00237,Hyderabad,HITEC City,Villa,3242,12000000,3701,5,3,21,West,Pool; Library; Garden; Concierge,4,6,38529,3.85,Premium,44.26,2025-06-29,278,Rented,144,True,True,24000
PROP00238,Hyderabad,Kondapur,Villa,3131,12000000,3832,5,2,13,South,Elevator; Parking; Playground; Gym,4,10,46790,4.68,Premium,48.39,2025-12-16,212,Sold,111,False,False,0
